rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
26,L0026,Josselin-Tonnancourt (Greenland),1,Gold,Au-Ag-Zn-Cu,"Gold, Silver, Zinc, Copper",Prospect,True,False,,,,no tonnage on record,"Au 121.80 g/t, Cu 20%, Zn 13.1%, Ag 130.40 g/t",,,drill-tested,0.0,,0,,,Prospect (Au-Ag-Zn-Cu). Deposit itself unclaimed.,,-11184_10878,13,325.0,55,0.5,,,48.86335,-76.99204,-11186_10878;-11185_10877;-11185_10878;-11185_10879;-11184_10876;-11184_10877;-11184_10878;-11184_10879;-11184_10880;-11183_10877;-11183_10878;-11183_10879;-11182_10878,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3877,"Teneurs : Les meilleurs résultats sont : Forages de 2011 (GM 67667) : 5,23 % Cu, 13,12 % Zn, 41 g/t Ag et 0,72 g/t Au sur 4,55 m (Sondage GT-11-01); 5,02 % Cu, 4,96 % Zn, 35,7 g/t Ag et 0,75 g/t Au sur 4,5 m (Sondage GT-11-15); 4,11 % Cu, 1,92 % Zn, 22,8 g/t Ag et 0,77 g/t Au sur 5,0 m (Sondage GT-11-16). Un rééchantillonnage d'anciennes tranchées a été réalisé en 2007. Parmi ces échantillons, les meilleures teneurs sont (GM 63345) : 17,6 % Cu, 5,05 % Zn, 1,71 g/t Au et 130,4 g/t Ag sur 0,25 (Rainure de sulfures massifs, ancienne tranchée); 13 % Cu, 3,5 % Zn, 3,15 g/t Au et 94,5 g/t Ag sur 0,15 m (Rainure de sulfures massifs, ancienne tranchée); 20 % Cu, 6,9 % Zn, 1,58 g/t Au et 121,8 g/t Ag (Éch. choisi sur un affleurement très rouillé). Forages : 0,53 % Cu, 3,47 % Zn, 27,0 g/t Ag sur 1,30 m; 0,93 % Cu sur 0,45 m. GM 52355 : Les ressources de la zone Greenland sont évaluées à 60 000 tonnes à 2 % Cu, 3 % Zn, 26,7 g/t Ag. GM 52356 : Un seul des 4 sondages faits en 1993 a donné des teneurs au-dessus des seuils : entre 129 m et 137,5 m de profondeur, 4 analyses ont titré 5 ou 6 ppm Ag (Sondage TT-4, environ 225 m au NW de la zone minéralisée). Une autre zone minéralisée (Lac Pichette) avec affleurement, découvert en 1935, est localisée à 375,0 m au SW. Cette zone de cuivre (minces veinules) est encaissé dans un quartzite dérivant probablement d'un tuf acide. Un gabbro est situé près de la zone minéralisée. Celle-ci consiste en chalcopyrite disséminée. Aucune teneur n'a été révél"
27,L0027,Ouf,1,Silver,Ag-Pb-Zn-Cu,"Silver, Lead, Zinc, Copper",Prospect,True,False,,,,no tonnage on record,"Cu 11.8%, Ag 204.00 g/t, Zn 8.7%, Pb 1.6%",,,drill-tested,0.0,,0,,,Prospect (Ag-Pb-Zn-Cu). Deposit itself unclaimed.,,-10850_12001,13,325.0,55,0.7,,,53.90478,-74.69878,-10852_12001;-10851_12000;-10851_12001;-10851_12002;-10850_11999;-10850_12000;-10850_12001;-10850_12002;-10850_12003;-10849_12000;-10849_12001;-10849_12002;-10848_12001,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3841,"Plusieurs teneurs significatives ont été obtenues sur la zone d'affleurement principale (GM 59051):
- 7.2 g/t Ag, 0.69 % Cu (No 42110 rainure 1 m) 
- 11 g/t Ag, 1.82 % Cu, 0.26 % Zn, 1.15 % Pb (No 42111 rainure 1 m)
- 13 g/t Ag, 2.42 % Cu, 0.13 % Pb (No 42112 rainure 0.6m)
- 64 g/t Ag, 16.5 % Cu, 0.10 % Zn, 0.15 % Pb (No 42113 rainure 1 m)
- 116 g/t Ag, 27.68 % Cu, 0.11 % Zn (No 42116 rainure 0.45 m)
Le sondage FO-01-01 a rapporté:
- 1.4% Zn, 0.6% Pb,  7.8 g/t Ag et < 0.1% Cu (sur 7,6 m entre 0 et 7,6 m de profondeur  FO-01-01, GM 59051)
- 7.2 g/t Ag, 0.188 % Cu, 1.29 % Zn, 0.103 % Pb (No 42055 sur 1 m FO-01-01, GM 59051)
- 7.2 g/t Ag, 0.186 % Cu, 2.49 % Zn, 0.479 % Pb (No 42056 sur 1 m à 1 m de profondeur  FO-01-01, GM 59051)
- 9 g/t Ag, 4.28 % Zn, 2.58 % Pb (No 42062 sur 0.8 m à 4 m de profondeur FO-01-01, GM 59051)
Le sondage FO-01-02 a rapporté:
- 46 g/t Ag, 0.63 % Zn, (No 42083, sur 0.9 m à 11 m de profondeur FO-01-02 , GM 59051)
- 19 g/t Ag, 0.709 % Cu, 3.34 % Zn, 2.67 % Pb (No 42084 sur 0.75 m à 12 m de profondeur FO-01-02 GM 59051)
Le sondage FO-01-03 a rapporté:
- 1.4% Zn, 1.6% Pb, 28.4 g/t Ag et 1.5% Cu ( sur 6 m entre 4 et 10 m de profondeur FO-01-03, GM 59051)
- 1.8% Zn, 1.1% Pb, 15 g/t Ag et 0.47 % Cu (No 42121 sur 1 m FO-01-03, GM 59051)
- 50 g/t Ag, 3.12 % Cu, 1.71 % Zn, 1.68 % Pb (No 42122 sur 1 m FO-01-03, GM 59051)
- 42 g/t Ag, 2.76 % Cu, 1.74 % Zn, 2.84 % Pb (No 42125 sur 1 m FO-01-03, GM 59051)
- 42 g/t Ag, 1.13 % Cu, 2.04 % Zn, 1.54 % Pb (No 42126 sur 1 m"
28,L0028,Manuel,1,Tungsten,W-Au,"Tungsten, Gold",Prospect,True,False,,,,no tonnage on record,"Au 29.25 g/t, W 0.122%",,,drill-tested,0.0,,0,,,Prospect (W-Au). Deposit itself unclaimed.,,-10992_11720,13,325.0,55,0.5,,,52.64108,-75.67011,-10994_11720;-10993_11719;-10993_11720;-10993_11721;-10992_11718;-10992_11719;-10992_11720;-10992_11721;-10992_11722;-10991_11719;-10991_11720;-10991_11721;-10990_11720,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=7,"RP 2010-02 : Un des échantillons choisis prélevés par Bandyayera et al.(2008) a retourné une teneur de 23 g/t Au ( SGDAC 2008035269 et 2008039043 ). 
GM 63918 : Les échantillons choisis suivants rapportent les teneurs suivantes : 22109 : 1188 ppb Au, 22154 : 1220 ppm W, 82998 : 17965 ppb Au, 82999 : 29245 ppb Au, 237806 : 2079 ppb Au, 237815 : 9742 ppb  Au, 237816 : 29165 ppb Au, 237818 : 2187 ppb Au, 237829 : 47265 ppb Au, 237830 : 21875 ppb Au, 237861 : 1251 ppb Au, 237897 : 2575 ppb Au, 237899 : 6087 ppb Au, 237900 : 3538 ppb Au, 238651 : 24198 ppb Au, 238652 : 11143 ppb Au, 238661 : 2584 ppb Au, 238665 : 1851 ppb Au, 238666 : 3062 ppb Au, 238672 : 2428 ppb Au, 238701 : 1743 ppb Au, 238706 : 75790 ppb Au, 238708 : 3296 ppb Au.
Plusieurs rainures ont aussi été effectués : 12.01 g/t Au sur 4.6 m, 11.79 g/t Au sur 4.2 m, 8.29 g/t Au sur 4.2 m, 15.37 g/t Au sur 4.5 m, 2.76 g/t Au sur 1.5 m.

Des rainures effectuées à environ 500 mètres à l'est ont retourné les teneurs suivantes : 1.75 ppm Au (éch. I846295), 1.91 ppm Au (éch. I846174) et 2.13 ppm Au (éch. I846174). En forage (forages OP-11-02 à -18), plusieurs intersections ont retourné des teneurs > 1 ppm Au. La meilleure intersection pour ce secteur provient du forage OP-11-03 qui a retourné une teneur de 3.63 ppm Au sur 2.0 mètres, incluant 4.56 ppm Au sur 1.0 mètre (éch. K512323). (GM 66374)

GM 69336 : En rainure, on a rapporté plusieurs teneurs dont 12,0 g/t Au sur 2,7 m (éch. Q599701-03).
 La minéralisation se traduit pa"
29,L0029,Gémini - B (Zone à cuivre),2,Zinc,Zn-Ag-Cu-Au,"Zinc, Silver, Copper, Gold",Prospect,True,False,,,,no tonnage on record,"Cu 3.78%, Ag 130.00 g/t, Au 1.38 g/t, Zn 3.87%",,,drill-tested,0.0,,0,,,Prospect (Zn-Ag-Cu-Au). Deposit itself unclaimed.,,-11513_10994,13,325.0,55,0.8,,,49.38069,-79.25882,-11515_10994;-11514_10993;-11514_10994;-11514_10995;-11513_10992;-11513_10993;-11513_10994;-11513_10995;-11513_10996;-11512_10993;-11512_10994;-11512_10995;-11511_10994,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=4012,"Teneurs : Les meilleures teneurs sont : GM 64330 : 1,02 % Cu et 48,6 g/t Ag sur 1,0 m; 1,84 % Cu, 0,33 % Zn, 23,6 g/t Ag sur 0,5 m (Sondage GE08-147). GM 62644 : 0,954 % Cu sur 0,7 m (Sondage GE05-146). GM 58797, p. 34 : 3,78 % Cu, 0,33 % Zn, 70,5 g/t Ag, 0,67 g/t Au sur 3,73 m de 389,20 à 392,93 m (Sondage 87718); 0,02 % Cu, 3,87 % Zn, 130 g/t Ag, 0,01 g/t Au sur 1,6 m de 466,4 à 468,0 m (Sondage 87796); 0,43 % Cu, 0,13 % Zn, 26,4 g/t Ag, 1,38 g/t Au sur 23,5 m de 412,95 à 436,00 m (Sondage 87793). GM 58797 : La minéralisation consiste principalement en chalcopyrite et en pyrite avec localement un peu de sphalérite. Elle se présente en veinules ou en imprégnations et, plus rarement, en petites lentilles de sulfures massifs. Dans les descriptions de sondages, on parle plutôt de niveaux métriques de sulfures massifs à semi-massifs (p. 26 à 28). GM 62644 : La minéralisation est constituée de bandes de sulfures semi-massifs à massifs (70 % pyrite et 20 % pyrrhotite). On y note de la chalcopyrite (1 %) sous forme de fines lamines. GM 64330 : La minéralisation consiste en chalcopyrite (1 à 8 %) et en pyrite (1 à 5 %) associées à des microfissures ou des veines de quartz-carbonate.  Zone minéralisée découverte par sondage pour vérifier une anomalie géophysique."
30,L0030,Gémini - A Nord,1,Zinc,Zn-Cu-Au-Ag,"Zinc, Copper, Gold, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 6.37%, Au 2.68 g/t, Zn 8.1%, Ag 5.06 g/t",,,drill-tested,0.0,,0,,,Prospect (Zn-Cu-Au-Ag). Deposit itself unclaimed.,,-11514_11006,13,325.0,55,0.8,,,49.43645,-79.26395,-11516_11006;-11515_11005;-11515_11006;-11515_11007;-11514_11004;-11514_11005;-11514_11006;-11514_11007;-11514_11008;-11513_11005;-11513_11006;-11513_11007;-11512_11006,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=4009,"Teneurs : GM 58797 : 0,3 % Cu, 0,46 % Zn, 6 g/t Ag, 114 ppb Au sur 0,5 m (Sond. 87738, pyrite massive dans exhalite cherteuse). GM 55913 : Un niveau de sulfures massifs dans les sondage 87751 (50 m au SW) et 87750 (263 m au NE) ne rapporte que quelques teneurs dans le 87751 :  10,2 g/t Ag et 1,2 g/t Au sur 2,9 m de 150,1 à 153,0 m. La meilleure teneur en argent dans le 87751 est dans une zone de contact silicifiée : 20 g/t Ag sur 1,0 m. GM 54189 : Dans le sondage 87747, 275 m au SW, une formation de fer donne une longue  intersection minéralisée ; elle contient 1 à 10 % de pyrite et titre : 1,02 g/t Au sur 15,02 m de 232,1 à 247,14 m, incluant : 5,73 g/t Au sur 1,3 m. Il y a des fragments de sulfures massifs riches en chalcopyrite dans un tuf à lapillis du plancher situé sous la formation de fer, entre une andésite et une rhyolite ; il y aussi deux teneurs en cuivre dans l'andésite au-dessus :  6,778 % Cu sur 1,28 m de 284,12 à 285,40 m (andésite), 7,487 % Cu sur 0,93 m de 290,03 à 290,96 m (andésite), 6,367 % Cu sur 0 ,62 m de 299,60 à 300,22 m (tuf à lapillis). Par ailleurs, presque au début de ce sondage on rapporte : 10,0 g/t Ag sur 9,03 m de 111,76 à 120,79 m, dans un tuf à lapillis intermédiaire, incluant : 34,8 g/t Ag et 3,01 g/t Au sur 0,42 m  de 120,37 à 12 0,79. La rhyolite au-dessous titre : 8,1% Zn sur 0,81 m de 166,69 à 167,50 m (traces de galène et sphalérite). GM 53943 : Voici les teneurs dans les parties supérieures et inférieures du niveau de sulfures massifs"
31,L0031,Gémini - A sud,1,Gold,Au-Zn-Cu-Ag,"Gold, Zinc, Copper, Silver",Prospect,True,False,,,,no tonnage on record,"Au 3.43 g/t, Ag 6.20 g/t",,,drill-tested,0.0,,0,,,Prospect (Au-Zn-Cu-Ag). Deposit itself unclaimed.,,-11515_11004,13,325.0,55,0.8,,,49.42712,-79.27181,-11517_11004;-11516_11003;-11516_11004;-11516_11005;-11515_11002;-11515_11003;-11515_11004;-11515_11005;-11515_11006;-11514_11003;-11514_11004;-11514_11005;-11513_11004,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=4008,"Teneurs : GM 58797 : 0,20 % Cu, 0,27 % Zn, 8,9 g/t Ag, 32 ppb Au sur 2,10 m de 416,7 m à 418,8 m (extension du sondage 87741). GM 58251 : La meilleure teneur en or, localisée dans l'Unité 4 : 1,913 g/t Au, 0,9 g/t Ag, 112 ppm Zn sur 1,0 m de 138,0 à 139,0 m (Sondage 87783). GM 53943 : Teneurs obtenus dans le sondage localisant la zone minéralisée (Sondage 87737), dans le niveau de sulfures massifs. La meilleure intersection est : 0,67 g/t Au sur 12,6 m. Les plus hautes teneurs sont : 3,43 g/t Au sur 0,77 m de 197,97 m à 198,74 m et 12,6 g/t Ag sur 0,8 m de 202,30 m à 203,10 m. Des teneurs en argent ont été obtenues dans la brèche tufacée du début du sondage : 10,8 g/t Ag accompagné de 0,434 % Cu sur 0,70 m de 125,00 m à 125,70 m et 5,6 g/t Ag sur 0,5 m de 130,60 m à 131,10 m. Dans le sondage 87745, quelques teneurs sont rapportées : 1,99 g/t Au, 6,5 g/t Ag sur 1,17 m de 300,45 m à 301,62 m (dans le niveau de sulfures massifs); 1,82 g/t Au, 2,0 g/t Ag sur 1,30 m de 293,06 m à 294,36 m (dans l'exhalite encaissée dans le niveau de sulfures). Une teneur en argent est également notée dans la brèche tufacée : 10,6 g/t Ag sur 0,51 m de 222,43 m à 222,94 m. GM 55913 : La minéralisation de la zone A consiste généralement en pyrite massive à semi-massive à grain fin. De la minéralisation aurifère est associée de façon sporadique à ces bandes de sulfures. La pyrite est associée à la formation de fer oxydée (niveau de sulfures massifs) ainsi qu'aux minces lits exhalatifs silico-carbonaté"
32,L0032,Gémini - B (Amas SF zincifère),1,Lead,Pb-Au-Cu-Ag,"Lead, Gold, Copper, Silver, Zinc",Prospect,True,False,,,,no tonnage on record,"Au 2.59 g/t, Cu 1.8%, Ag 118.80 g/t, Zn 2.98%, Pb 2.29%",,,drill-tested,0.0,,0,,,Prospect (Pb-Au-Cu-Ag). Deposit itself unclaimed.,,-11513_10994,13,325.0,55,0.8,,,49.38378,-79.25754,-11515_10994;-11514_10993;-11514_10994;-11514_10995;-11513_10992;-11513_10993;-11513_10994;-11513_10995;-11513_10996;-11512_10993;-11512_10994;-11512_10995;-11511_10994,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=4004,"Teneurs : Les meilleurs résultats sont : GM 58251 (2000) : 0,21 % Cu, 1,37 % Zn, 14 ppm Ag, 84 ppb Au sur 1,40 m de 491,83 à 493,23 m (Sondage 87780, sulfures massifs dans les tufs intermédiaires de la séquence andésitique du U3). GM 57919 (1999) : 0,86 % Zn, 1,19 % Cu, 31,9 g/t Ag, 0,30 g/t Au sur 0,90 m (Sondage 87765, zone à filonnets). GM 56697 (1998) : 1,15 g/t Au, 222,03 g/t Ag, 11,94 % Zn, 2,29 % Pb sur 8,76 m (Sondage 87760). Teneurs directement associées au niveau d'exhalite : 3,04 g/t Au, 128 g/t Ag sur 1,50 m (Sondage 87756); 1,78 g/t Au, 23,4 g/t Ag, 0,7 % Cu sur 6,00 m (Sondage 87757). GM 55913 (1997) : 1,04 % Cu, 48 g/t Ag, 1,86 g/t Au sur 8,6 m, incluant 1,64 % Cu, 82 g/t Ag, 3,47 g/t Au sur 3,6 m (Sondage 87748). GM 54189 (1996) : Le sondage 87734 a été approfondi de 242 m à 669 m pour vérifier l'extension Nord de la zone B. La stratigraphie typique de la zone B n'a pas été rencontrée. GM 53943 (1995) : 1,0 % Zn, 23,9 g/t Ag sur 10,99 m (Sondage 87733). Le sondage 87743 confirme la prolongation à la profondeur 700 m de la zone B : 1,15 % Cu, 36,54 g/t Ag sur 3,11 m; 0,6 % Zn, 5,4 g/t Ag sur 12,49 m (Sondage 87743). GM 52469 : Les meilleures teneurs sont dans des zones de sulfures disséminés : 1) 1,31 % Cu, 0,48 % Zn et 22,7 g/t Ag sur 1,52 m, incluant 2,30 % Cu, 0,81 % Zn, 37,2 g/t Ag et 2020 ppb Au sur 0,6 m; 2) 1,48 % Cu, 16,0 g/t Ag et 415 ppb Au sur 0,16 m; 3) 1,38 % Cu, 8,2 g/t Ag et 120 ppb Au sur 0,26 m (Sondage 77814, GM 52469); 4) 0,49 % Zn, 118,8 g/t"
33,L0033,36E,1,Gold,Au-Met,"Gold, Arsenic",Prospect,True,False,,,,no tonnage on record,"Au 17.18 g/t, As 1%",,,drill-tested,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-9735_10760,13,325.0,55,0.5,,,48.33048,-67.01986,-9737_10760;-9736_10759;-9736_10760;-9736_10761;-9735_10758;-9735_10759;-9735_10760;-9735_10761;-9735_10762;-9734_10759;-9734_10760;-9734_10761;-9733_10760,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1082,"Teneurs : Suite aux travaux de 2016, aucun des échantillons récoltés n'a rapporté de teneur significative (GM 70289). L'échantillon choisi 7011074a (GM 55995) a rapporté une teneur de 17,18 g/t Au et >10000 ppm As. Les sondages ont rapporté les intervalles suivants (GM 55995) : 0,77 g/t Au sur 1,0 m (Sond. 97-26) ; 0,58 g/t Au sur 10,0 m, incluant 1,0 g/t Au sur 4,0 m (Sond. 97-68). Le sondage F01-04 (GM 58927) a coupé, à environ 400 m au SW de la zone 36E, une veinule bréchique de calcite et sphalérite qui a donné une teneur de 8650 ppm Zn, 2091 ppm Pb et 1,0 g/t Ag sur 0,50 m.
 La minéralisation consiste en arsénopyrite et en pyrite dans une veine de quartz localement bréchique.  La zone minéralisée a été découverte en 1996 lors du creusement de tranchées sur des cibles géophysiques et pédogéochimiques."
34,L0034,Lac Foubert,1,Gold,Au-Cu-Mo-Ag,"Gold, Copper, Molybdenum, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 6.1%, Au 5.52 g/t, Mo 0.448%, Ag 38.10 g/t",,,drill-tested,0.0,,0,,,Prospect (Au-Cu-Mo-Ag). Deposit itself unclaimed.,,-11516_11088,12,300.0,55,0.5,,,49.80466,-79.28044,-11518_11088;-11517_11087;-11517_11088;-11517_11089;-11516_11086;-11516_11087;-11516_11088;-11516_11089;-11516_11090;-11515_11087;-11515_11088;-11515_11089,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3927,"GM 73758 : Le forage LAP-23-018 contient aussi 0,07 g/t Au, 0,02 Mo et 6,28 g/t Ag sur 9,50 m; LAP-23-020 contient aussi 0,05 g/t Au, 0 % Mo et 2,70 g/t Ag sur 13,20 m. LAP-23-018 a intersecté un intervalle anomal en cuivre de 0,11 % Cu sur 363.0 m, incluant 1,17 % Cu sur 9,0 m. Plusieurs échantillons choisis avec des teneurs indicielles en Cu et anomales en Mo. La minéralisation est composée de 1 à 25 % pyrite et de 1 à 5 % chalcopyrite finement disséminées. Les cherts minéralisés sont parfois oxydés en surface; la minéralisation consiste alors en limonite et malachite avec un peu de chalcopyrite et de pyrite. GM 54323 : La minéralisation rencontrée dans les sondages CA-95-02 et CA-95-03 consiste en 1 à 15 % chalcopyrite. GM 73758 : Les sulfures, dont la chalcopyrite, sont contenus dans les veines de quartz et chlorite subparallèles à la carotte de forage et concentrés dans les bordures de coussins.  Le gîte a été découvert en 1994 par prospection."
35,L0035,Claims Peacock,1,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,Au 7.50 g/t,,,drill-tested,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-11393_10946,13,325.0,55,0.5,,,49.16788,-78.43522,-11395_10946;-11394_10945;-11394_10946;-11394_10947;-11393_10944;-11393_10945;-11393_10946;-11393_10947;-11393_10948;-11392_10945;-11392_10946;-11392_10947;-11391_10946,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=4032,"Le sondage CAR-86-1 a retourné une teneur de 2.7 g/t Au sur 0.6 mètre (GM 43552). En 1993, des échantillons prélevés sur des affleurements minéralisés ont retourné des teneurs de: 7.5 g/t Au (éch.16303), 7.2 g/t Au (éch. 16310) et 5,8 g/t Au (éch. 16 302): GM 52426. La minéralisation est principalement composée de pyrite (2 à 15 %) finement à moyennement grenue et de quantité moindre de pyrrhotine avec des traces locale de chalcopyrite disséminées dans des veines de quartz gris à gris bleuté-noir.  Le gîte a été découvert par sondage en 1986."
36,L0036,Monts Peacock-Sud,1,Gold,Au-Cu-Ni-Ag,"Gold, Copper, Nickel, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 2.77%, Au 1.06 g/t, Ni 0.73%, Ag 14.10 g/t",,,drill-tested,0.0,,0,,,Prospect (Au-Cu-Ni-Ag). Deposit itself unclaimed.,,-11390_10955,13,325.0,55,0.8,,,49.20789,-78.41657,-11392_10955;-11391_10954;-11391_10955;-11391_10956;-11390_10953;-11390_10954;-11390_10955;-11390_10956;-11390_10957;-11389_10954;-11389_10955;-11389_10956;-11388_10955,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=4030,"Les teneurs sont : 
- GM 62992 : 0,29% Ni et 0,37% Cu sur 9,39 m, incluant 1,06 g/t Au, 14,1 g/t Ag, 2,77% Cu et 0,62% Ni sur 0,6 m (sondage CA-07-01). 
- 0,40% Cu et 0,73% Ni sur 11,20 m (sondage). La minéralisation est disséminée et consiste en pyrrhotine, chalcopyrite et pentlandite. Elle se présente de façon interstitielle et sous forme d'en amas millimétriques. Elle est parfois remobilisée dans de petites fractures (GM 62992).  Gîte avec affleurement découvert en 1956 par prospection."
37,L0037,"Fraser (Zones 3, 4 & 5)",1,Copper,Cu-Zn-Pb-Ag,"Copper, Zinc, Lead, Silver, Gold, Mercury, Antimony, Arsenic",Prospect,True,False,,,,no tonnage on record,"Au 32.01 g/t, Ag 319.30 g/t, Pb 19.6%, Zn 6.2%, Cu 1.1%",,,drill-tested,0.0,,0,,,Prospect (Cu-Zn-Pb-Ag). Deposit itself unclaimed.,,-9739_10758,13,325.0,55,0.8,,,48.32289,-67.05,-9741_10758;-9740_10757;-9740_10758;-9740_10759;-9739_10756;-9739_10757;-9739_10758;-9739_10759;-9739_10760;-9738_10757;-9738_10758;-9738_10759;-9737_10758,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1080,"Teneurs : Zone Fraser 3 : L'échantillon 63232 (tranchée T-29016-1) a rapporté 3,49 g/t Au dans une veine de quartz minéralisée en arsénopyrite (GM 70289). Les meilleurs intervalles obtenus en sondages sont (GM 59477) : 11,4 g/t Au et 26 g/t Ag sur 1,0 m (Sond. F01-16) ; (GM 58927) : 32,008 g/t Au, 86,1 g/t Ag, 6,63 % Pb, 5,12 % Zn et 882 ppm Cu sur 0,90 m (Sond. F01-12) ; (GM 55995) : 3,473 g/t Au, 13,6 g/t Ag, 9605 ppm Pb, 4591 ppm Zn, 2681 ppm As et 449 ppm Cu sur 7,50 m, incluant 1,10 % Pb, 2,60 % Zn, 19,1 g/t Ag et 1,268 g/t Au sur 1,0 m et 5,73 % Pb, 78,0 g/t Ag et 23,52 g/t Au sur 1,0 m (Sond. 97-01) ; 2,375 g/t Au, 98,5 g/t Ag, 6,51 % Pb, 2,35 % Zn, 3681 ppm Cu, 2681 ppm As et 75 ppm Sb sur 10,50 m, incluant 6,505 g/t Au, 319,3 g/t Ag, 19,56 % Pb, 4,95 % Zn, 1,10 % Cu, 2393 ppm As et 259 ppm Sb sur 2,0 m (Sond. 97-15). Des échantillons choisis prélevés sur la zone Fraser 3 ont rapporté (GM 55995) : 9,942 g/t Au, 33,5 g/t Ag, 9177 ppm Pb, 1967 ppm Zn, 3235 ppm As et  447 ppm Cu (Éch. SM-11) ; 1,017 g/t Au, 14,8 g/t Ag, 5215 ppm Pb, 1860 ppm Zn, 912 ppm As et  443 ppm Cu (Éch. 6021060) ; 4,818 g/t Au, 75,7 g/t Ag, >1 % Pb, 2302 ppm Zn, 1264 ppm As et 448 ppm Cu (Éch. 6029127) ; 1,382 g/t Au, 33,0 g/t Ag, >1 % Pb, 3206 ppm Zn, 1861 ppm As et 1027 ppm Cu (Éch. 6029129) ; (GM 52526) : 6,001 g/t Au, >50 g/t Ag, >1 % Pb, 2200 ppm Zn, 3020 ppm As et 17 775 ppb Hg (Éch. T8-1000) ; 2,653 g/t Au, >50 g/t Ag , >1 % Pb, 416 ppm Zn, 462 ppm As et 8718 ppb Hg (Éch. T8-2000). Zone Fra"
38,L0038,Grondin,1,Copper,Cu-Au-Zn-Ag,"Copper, Gold, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 2.3%, Au 0.75 g/t, Ag 22.00 g/t, Zn 0.5%",,,drill-tested,0.0,,0,,,Prospect (Cu-Au-Zn-Ag). Deposit itself unclaimed.,,-10355_10300,13,325.0,55,0.8,,,46.26532,-71.28788,-10357_10300;-10356_10299;-10356_10300;-10356_10301;-10355_10298;-10355_10299;-10355_10300;-10355_10301;-10355_10302;-10354_10299;-10354_10300;-10354_10301;-10353_10300,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1208,"TENEURS -Forages (GM 18997) :  LL-1: 2,06% Cu et 10,7 g/t Ag sur 1,6 m ; 0,2% Zn sur 3 m ; LL-2: 1,1% Cu, 6,3 g/t Ag et 0,07 g/t Au sur 1,5m ; LL-3: 0,96% Cu sur 8.8 m ; 4,5 g/t Ag et 0,75 g/t Au sur 0,5 m ; LL-4: 2,3% Cu sur 2 m ; 22 g/t Ag sur 1,7  m ; LL-5: 1,95% Cu et 13 g/t Ag sur 0,5 m ; 0,5% Zn sur 0,2 m ; LL-12: 1,9% Cu sur 4,5 m ; 10,2 g/t Ag sur 0,5 m ; LL-16: 1,5% Cu et 12 g/t Ag sur 1,1 m ; -Forage (GM 47932) :  LD-88-04: 0,73% Cu et 2,05 g/t Ag sur 2 m ; 1,1% Cu sur 1 m.  La minéralisation est contituée de chalcopyrite et de bornite disséminée dans la dolomie (jusqu'à 4%) et dans une moindre mesure dans le quartzite. De la chalcopyrite a été observée en forage dans les schistes à chlorite-séricite.  L'indice a été découvert en 1858 par prospection traditionnelle, cependant la minéralisation n'est pas affleurante."
